Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,Home Mortgage,Purpose_business loan,Purpose_debt/purchase/other,Purpose_house/wedding/education,Purpose_renewable energy
-0.20447353146835134,1.1823797853922209,-0.11095342154390785,-0.4341227023397134,0.04012416174739688,-0.9027257088142909,-0.3409788778582933,-1.1964072252925984,-0.3370990397177327,0,0.31350907427099634,-0.8944818510906167,0.33778608025527546,0.29961913903983844,1,0,0,1,0,0
-1.0738458250676686,0.3712342660287033,-0.11095342154390785,-0.6378469087937149,-0.6131479384343835,-0.818498681681742,1.6647792271904904,-0.9625036434085351,2.545731972691612,0,-0.22209763433118995,-0.5435127502891794,-1.023873276912847,-0.1351308296673886,0,0,0,1,0,0
-0.009577988622424158,1.1823797853922209,-0.11095342154390785,-0.026674289431710546,0.3099539422572624,0.5382731785699286,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,1,-0.22209763433118995,1.7660616369689974,0.6900348673629314,-0.5698807983746157,0,0,0,1,0,0
0.3630382073558794,1.1823797853922209,-0.11095342154390785,1.603119362200301,0.9490244750437866,1.5386555219597746,-0.3409788778582933,-1.1244368924051942,-0.3370990397177327,0,-0.2258082398136227,1.0852296715726544,0.8325458133979087,0.14152824132811953,1,1,0,1,0,0
-0.20447353146835134,-1.3862476925922516,-0.11095342154390785,0.3807741234762923,0.3809617792335429,-1.0886408772136635,-0.3409788778582933,-1.1514257672379709,-0.3370990397177327,0,-1.3059782909411088,-0.9531696555636305,-0.3629347021039857,0.29961913903983844,1,1,0,1,0,0
0.9481256776360145,-0.7102930931226535,-0.11095342154390785,-1.0452953217017178,-1.152807499454115,0.44457000960693305,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-1.5123647269122809,1.3442040803852857,0.2947306530962982,-0.016562656383599404,0,0,0,1,0,0
-0.20447353146835134,-1.3862476925922516,-0.11095342154390785,-0.4341227023397134,1.8579247883401764,1.875419323761588,-0.3409788778582933,-0.9625036434085351,-0.3370990397177327,0,-0.8639044308788647,-0.044265660948185376,-0.9490088694551321,0.3786645878956979,0,0,0,1,0,0
-0.20447353146835134,0.10085242624086407,-0.11095342154390785,-0.6378469087937149,-0.5421401014581031,-0.41573860276636093,-0.3409788778582933,-1.1244368924051942,-0.3370990397177327,1,2.1137924928168066,-0.26663811583303415,0.043532030314974865,0.29961913903983844,1,1,0,1,0,0
-0.20447353146835134,-0.16952941354697512,-0.11095342154390785,0.3807741234762923,-0.04508524262413988,0.02030822816256889,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-1.0531453104829338,-0.1960168275976777,-0.6312547812994053,0.29961913903983844,1,0,0,1,0,0
0.15680906073595424,0.10085242624086407,-0.11095342154390785,0.7882225363842952,-0.10189151220516404,1.9258785764526465,-0.3409788778582933,-0.5756631041387383,-0.3370990397177327,0,-1.0663243575412293,-0.9601160117835016,-0.6821155782942205,1.090073627598433,0,0,0,1,0,0
-0.6977352322530824,0.3712342660287033,10.935294298535414,0.1770499170222909,-1.5220482517307736,-0.5720708918473341,5.676295437288058,-0.9625036434085351,-0.3370990397177327,0,-0.7481079494443261,-0.4838453314774659,0.2971645856257531,0.18105096575604926,1,1,0,1,0,0
-0.9212571632166624,1.1823797853922209,-0.11095342154390785,0.3807741234762923,0.7644040989054572,-0.5676935877530669,-0.3409788778582933,-0.6656260202479933,-0.3370990397177327,1,-0.3373823081129792,-0.3060898569279432,-0.3069542539265241,-2.0717443266359457,1,0,0,1,0,0
0.08560699186674331,1.1823797853922209,-0.11095342154390785,1.8068435686543023,-0.47113226448182266,0.35870750621938313,-0.3409788778582933,-1.1604220588488963,-0.3370990397177327,0,-0.36514787327463105,0.20126131466956715,-0.7816550258781328,-0.05608538081152914,0,0,0,1,0,0
-0.20447353146835134,-0.4399112533348143,-0.11095342154390785,2.2142919815623054,-1.0533965276873225,0.05614439904420736,-0.3409788778582933,-0.9984888098522372,-0.3370990397177327,1,0.13258506902410397,0.17356494563905533,-0.3762793666620313,0.29961913903983844,1,0,0,1,0,0
-0.20447353146835134,1.1823797853922209,-0.11095342154390785,-0.23039849588571198,-1.2664200386161637,-0.5481159749358496,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-0.6564943796021939,-0.45801913527538096,-0.5284421141069158,0.29961913903983844,1,1,0,1,0,0
0.06030994810322752,1.1823797853922209,-0.11095342154390785,1.1956709492922981,-0.41432599490079824,-0.26869004654465783,1.6647792271904904,-0.9355147685757587,-0.3370990397177327,0,-1.5755729720268246,1.8411357176529892,1.3453502187416728,0.26009641461190874,0,1,0,1,0,0
-0.20447353146835134,1.1823797853922209,-0.11095342154390785,-0.23039849588571198,0.43776804881456705,1.1045808829854047,1.6647792271904904,-0.9625036434085351,2.545731972691612,1,2.7339754160358214,1.5542868281119009,0.8870994735408623,0.3786645878956979,0,1,0,1,0,0
0.6689621970485504,1.1823797853922209,-0.11095342154390785,-1.0452953217017178,1.2756605251346769,-0.7341273478208106,-0.3409788778582933,-1.1964072252925984,-0.3370990397177327,0,-0.22209763433118995,-0.666944156965351,0.4364023120521532,0.022960068044330328,0,1,0,1,0,0
-0.20447353146835134,-0.16952941354697512,-0.11095342154390785,1.3993951557462996,-0.04508524262413988,1.8543505414177521,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-0.5148516117038135,1.635327650677064,0.4793738105032182,0.3786645878956979,0,0,0,1,0,0
-0.20447353146835134,0.6416161058165425,-0.11095342154390785,0.5844983299302937,0.054325729142652664,-0.758034162489501,-0.3409788778582933,-0.9894925182413117,-0.3370990397177327,1,0.11505565691743902,-0.7918895130740585,0.5604489423464385,0.29961913903983844,1,1,0,0,1,0
-0.20447353146835134,-0.16952941354697512,-0.11095342154390785,-0.6378469087937149,-0.1871009165767008,-0.9131157932578263,-0.3409788778582933,-1.1334331840161198,-0.3370990397177327,0,0.2985387004280781,-0.7281255252096005,0.057464195828406096,0.29961913903983844,1,0,0,1,0,0
-0.9902491007535236,-0.7102930931226535,-0.11095342154390785,-1.0452953217017178,0.5513805879766159,-0.6990608128238784,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,1,-0.48683014271578706,-0.38677445609721556,-0.7510210474901665,-0.2536990029511778,0,0,0,1,0,0
0.354914481377513,-0.7102930931226535,-0.11095342154390785,0.1770499170222909,-1.1244043646636028,0.6592503191972048,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-0.9995334588574403,-0.09796633787872755,0.1753001017371859,0.7738918321749952,1,1,0,1,0,0
-0.596278257442382,-0.7102930931226535,-0.11095342154390785,-0.6378469087937149,-1.2522184712209077,-0.0769545067671935,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-0.22504052833449867,-0.3770673685591905,-0.4356169631559824,0.8529372810308548,0,0,0,1,0,0
1.541934206687043,1.1823797853922209,-0.11095342154390785,1.603119362200301,2.283971810197859,2.375442137606731,-0.3409788778582933,-1.1784146420707473,-0.3370990397177327,1,2.703906716436798,0.019854550312163485,-0.37250257480598065,-0.6094035228025454,0,1,0,1,0,0
-0.20447353146835134,1.1823797853922209,-0.11095342154390785,-0.8415711152477163,-0.10189151220516404,-0.6681791729500369,1.6647792271904904,-0.6116482705824403,2.545731972691612,0,-0.7473402379652021,-0.5329151042614273,-1.2220289562936368,0.29961913903983844,1,1,0,1,0,0
-0.20447353146835134,0.10085242624086407,-0.11095342154390785,-0.8415711152477163,-0.04508524262413988,-1.1156743376639735,-0.3409788778582933,-1.1334331840161198,-0.3370990397177327,1,-1.0101534676519892,-1.0518435362253895,0.0019873198984178752,0.3786645878956979,0,0,1,0,0,0
0.3538094157113382,1.1823797853922209,-0.11095342154390785,-0.8415711152477163,0.12533356611893312,-0.3077971699362982,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,0.9545481593395471,-1.222741710404014,-0.4584455717081107,1.0110281787425737,0,0,0,0,1,0
-0.9059654437279727,-0.9806749329104927,-0.11095342154390785,-0.8415711152477163,-0.28651188834349334,-1.2289551194441863,1.6647792271904904,-0.9625036434085351,-0.3370990397177327,1,-1.353704354559985,-1.1065238274946316,-0.48135810896815123,-0.016562656383599404,1,0,0,1,0,0
-0.47636369934259937,-1.5214386124861712,-0.11095342154390785,1.1956709492922981,0.40936491402405495,1.1647086864780867,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-0.5595068294061936,0.14364218038422588,0.6005668647284874,0.655323658891206,0,1,0,1,0,0
-0.20447353146835134,-1.3862476925922516,-0.11095342154390785,-0.4341227023397134,-1.0817996624778348,0.09342363720967019,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,0.04660138336221454,0.15486321735478692,-0.4466116238924854,0.29961913903983844,1,0,0,1,0,0
0.5252439271665692,-1.5214386124861712,-0.11095342154390785,-0.23039849588571198,-0.14449621439093244,0.2137273464378283,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,1,-0.42835611838917476,-0.013897616448492375,-1.0194250553934985,-0.33274445180703727,0,1,0,1,0,0
-0.6750067194974324,-1.251056772698332,-0.11095342154390785,0.7882225363842952,-0.7693651797822005,-0.7861739745240761,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,1,-0.22209763433118995,-0.6222381207810522,-0.5503475068720095,-0.8465398693701238,0,1,0,1,0,0
0.5894273357235886,0.10085242624086407,-0.11095342154390785,-0.6378469087937149,-0.32911659052926173,-0.8001236249343784,-0.3409788778582933,-0.7016111866916954,-0.3370990397177327,1,0.17186630637261596,-0.6612445826310978,0.4718202267911169,-0.6884489716584049,0,1,0,1,0,0
-1.1351321695809322,-1.251056772698332,-0.11095342154390785,-0.8415711152477163,-0.24390718615772497,-0.8794923255447186,-0.3409788778582933,-0.764585227968174,-0.3370990397177327,0,-0.7377438444761519,-0.697935592407853,-0.4747277410430845,0.4972327611794871,1,0,0,1,0,0
-0.20447353146835134,-1.3862476925922516,-0.11095342154390785,-0.23039849588571198,-0.38592286011028615,0.21488180026488782,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-0.8578906909590599,0.6309557859628773,0.8182779330528285,0.3786645878956979,0,0,0,1,0,0
-0.024780108192234716,1.1823797853922209,-0.11095342154390785,-0.6378469087937149,-0.7125589102011761,-0.5169457216052432,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,0.0847310534920405,-0.2749203097874959,-0.1594075854168126,0.7343691077470655,1,0,0,1,0,0
-0.20447353146835134,1.1823797853922209,-0.11095342154390785,-0.026674289431710546,-0.996590258106298,0.20564616964841187,1.6647792271904904,-0.9625036434085351,2.545731972691612,0,-0.21877088458831925,-0.5424440801015069,0.2630056015054729,0.3786645878956979,0,1,0,1,0,0
-0.04174435949999974,-1.3862476925922516,-0.11095342154390785,-0.8415711152477163,-0.35751972531977383,-0.7955539118689345,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-0.22209763433118995,-0.43014465454692374,-1.1031859058899103,0.9715054543146439,0,0,0,1,0,0
1.35481970942798,-0.4399112533348143,-0.11095342154390785,-0.23039849588571198,0.5513805879766159,0.1333966009716052,-0.3409788778582933,-1.1334331840161198,-0.3370990397177327,0,1.0360535280398797,1.0819346051606642,1.7819473573011262,0.8134145566029249,0,0,0,1,0,0
0.17705864240261743,-0.9806749329104927,-0.11095342154390785,0.1770499170222909,-0.11609307960042034,0.22017304697224382,-0.3409788778582933,-1.0614628511287156,-0.3370990397177327,1,1.2910616910222394,-0.41954700851917165,-0.7559728412569885,-2.9807669884783294,1,1,0,1,0,0
-1.0719343601315823,0.10085242624086407,-0.11095342154390785,-1.2490195281557193,-0.28651188834349334,-1.098405632500875,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-0.903697475880126,-1.0952137346750979,-0.9928196549853194,0.8529372810308548,0,1,0,1,0,0
-0.20447353146835134,1.1823797853922209,-0.11095342154390785,-0.6378469087937149,-0.7409620449916885,0.43403561843501515,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,0.02676883681817754,0.4534674789602727,1.4018342391666079,0.3786645878956979,0,0,0,1,0,0
-0.24504657543654287,1.1823797853922209,-0.11095342154390785,-0.4341227023397134,-0.32911659052926173,0.3915613380477846,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,1,0.9188495755602805,0.7085234304181048,0.13618932385008378,0.10200551690018979,0,0,0,1,0,0
0.5277825915348088,0.6416161058165425,-0.11095342154390785,-0.4341227023397134,-0.8829777189442494,0.5751675987930384,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,0.2771707309257931,-0.5061092937206426,-1.1375966761339271,-0.17465355409531833,1,1,0,1,0,0
0.21887193787950304,-1.3862476925922516,-0.11095342154390785,-0.23039849588571198,0.40936491402405495,2.283855467326678,-0.3409788778582933,-0.6386371454152169,-0.3370990397177327,1,0.8090668340455467,2.4308635495502533,0.8526887032968454,-1.9136534289242266,0,1,0,1,0,0
-0.20447353146835134,1.1823797853922209,-0.11095342154390785,1.1956709492922981,2.0141420296879935,3.7679058620116574,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,0.8384957740786338,-0.5964119245789673,0.9226013169877383,0.3786645878956979,0,0,0,1,0,0
-0.7664583700333065,-0.16952941354697512,-0.11095342154390785,0.1770499170222909,-0.3717212927150301,0.07172952570951054,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-0.22209763433118995,-0.05602103301258267,-0.8145550793797295,0.9319827298867142,0,0,0,1,0,0
-0.20598101080528117,-0.7102930931226535,-0.11095342154390785,1.603119362200301,-0.7977683145727129,-0.705843229057853,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-0.7483638532707008,-0.8014184889141381,-0.5197974571919555,0.26009641461190874,1,0,0,1,0,0
-0.20447353146835134,-1.251056772698332,-0.11095342154390785,-0.8415711152477163,-1.3232263081971882,-0.402558588240765,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-0.7536098817113815,-0.3667368900783565,-0.8889998432978831,0.3786645878956979,0,0,0,1,0,0
-0.48741435600434774,0.6416161058165425,-0.11095342154390785,-0.026674289431710546,-0.030883675228883585,-0.812245390118503,5.676295437288058,-0.7915741028009505,8.3113939975103,0,-1.137081765533826,-0.744066522175715,-0.6694423433994728,0.26009641461190874,1,0,0,1,0,0
-0.20447353146835134,1.1823797853922209,-0.11095342154390785,-1.0452953217017178,2.624809427684005,-0.7334058141788984,-0.3409788778582933,-0.6206445621933658,-0.3370990397177327,1,-1.117633074729351,-0.9537039906574667,-0.1182825185398168,0.3786645878956979,0,0,0,1,0,0
-0.2885921360117566,-1.3862476925922516,-0.11095342154390785,-0.8415711152477163,-1.3232263081971882,-1.1320772024567771,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-1.0191101015751027,-1.0345667015246844,-0.203218370947,-0.7279716960863346,1,1,0,1,0,0
-0.462983444789996,0.10085242624086407,-0.11095342154390785,-1.0452953217017178,-0.25810875355298124,0.12228498288615755,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-1.1319636890063325,0.14364218038422588,-0.14446827540843454,0.8924600054587845,0,1,0,1,0,0
0.887197732798267,-0.7102930931226535,-0.11095342154390785,1.3993951557462996,-0.27231032094823754,1.1388296798548363,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-1.0916588363523219,2.033674463131981,2.599329043658396,1.0505509031705034,0,0,0,1,0,0
1.9542431667287616,0.10085242624086407,-0.11095342154390785,0.3807741234762923,-0.1586977817861887,1.338261578479364,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,0.44837039077044794,1.7457569034032203,2.7593810896470305,0.7738918321749952,0,1,0,1,0,0
0.008999061225163595,0.9119979456043816,-0.11095342154390785,1.1956709492922981,-0.04508524262413988,-0.26869004654465783,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,1.6763249016293065,3.263446681596089,-0.12709503287060162,1.0110281787425737,0,1,0,1,0,0
1.0044541599713048,-0.16952941354697512,-0.11095342154390785,-0.4341227023397134,-0.04508524262413988,0.37222423644453806,-0.3409788778582933,-0.7915741028009505,-0.3370990397177327,0,0.5015983866563795,0.7768292665801709,0.0722356484209597,0.8924600054587845,0,1,0,1,0,0
0.3736109977836062,0.3712342660287033,-0.11095342154390785,-0.026674289431710546,-0.49953539927233476,0.25384461692814575,-0.3409788778582933,-1.0794554343505667,-0.3370990397177327,0,-0.5419774172995286,0.10232026646088994,-0.015134136515678338,0.8529372810308548,1,1,0,1,0,0
0.1244634900206206,1.1823797853922209,-0.11095342154390785,1.3993951557462996,1.9431341927117132,4.532875829166955,-0.3409788778582933,-1.0524665595177902,-0.3370990397177327,1,2.5460140555636257,1.9448857817061926,-0.02822701494998721,0.26009641461190874,0,1,0,1,0,0
-0.39960643550288794,1.1823797853922209,-0.11095342154390785,0.3807741234762923,0.15373670090944522,-0.10504621655897453,-0.3409788778582933,-1.1064443091833434,-0.3370990397177327,0,-1.1857034925450134,-0.4501822205657828,-0.476658101325066,0.5762782100353466,0,1,0,1,0,0
0.012971324295467728,1.1823797853922209,-0.11095342154390785,-1.0452953217017178,-0.7693651797822005,-1.0209610216023008,1.6647792271904904,-0.9625036434085351,2.545731972691612,0,-0.7409426423058353,-0.7785311357281526,-0.34329538445252245,-1.9531761533521563,0,0,0,1,0,0
-1.0917359422038504,1.1823797853922209,-0.11095342154390785,-1.0452953217017178,-0.2013024839719571,-0.26869004654465783,-0.3409788778582933,-1.1244368924051942,-0.3370990397177327,0,-0.8031272721148803,-1.235743864354029,-0.7810675249227472,0.6158009344632763,0,0,0,1,0,0
0.5441793766896732,1.1823797853922209,-0.11095342154390785,0.1770499170222909,-0.7693651797822005,-0.46927639899624496,-0.3409788778582933,-1.1244368924051942,-0.3370990397177327,0,-0.15965710069577024,0.05538783405227348,0.6324597737351373,-2.743630641910751,0,1,0,1,0,0
-0.20447353146835134,1.1823797853922209,-0.11095342154390785,1.3993951557462996,-0.059286810019396174,-0.26869004654465783,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,0.041611258747908456,-0.26930979130221533,3.1379834910391287,0.3786645878956979,0,1,0,1,0,0
-0.3876299130127228,-0.7102930931226535,-0.11095342154390785,-1.2490195281557193,-1.7350717626596148,-0.7642874540527399,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,0.194769698833149,-0.6754935184667309,-0.2612131081143553,-0.8465398693701238,1,0,1,0,0,0
-0.7703410331847316,0.9119979456043816,-0.11095342154390785,-0.6378469087937149,0.3099539422572624,0.12680659370880723,-0.3409788778582933,-0.9085258937429821,-0.3370990397177327,0,-0.6053136143272597,-0.05958326697149094,-0.39969547616954526,0.6948463833191357,0,1,0,1,0,0
-0.8462022978356527,-0.16952941354697512,-0.11095342154390785,0.3807741234762923,-0.982388690711042,-0.4718739201071288,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-0.5437687440841513,0.06064212914166318,-0.5685600364889648,0.3786645878956979,1,0,0,1,0,0
-0.7157746825873958,0.10085242624086407,-0.11095342154390785,-1.0452953217017178,-0.49953539927233476,-0.3760542524611908,-0.3409788778582933,1.0436693858278532,-0.3370990397177327,0,-0.22209763433118995,-1.230578625113612,-1.497650833077421,1.1295963520263628,0,0,1,0,0,0
